6LH6:AB	d2fj8a1	43.478	46	26	0	13	58	4	49	6.30e-07	37.4
5AI3:A	d1yk4a_	86.538	52	7	0	2	53	1	52	5.80e-31	97.1
6NBK:ABCDEF	d4hwwa_	40.667	300	169	3	3	293	2	301	1.88e-72	221
6SZP:A	d2ci1a_	93.818	275	17	0	20	294	1	275	0.0	530
5BP5:AB	d1knma_	45.161	31	15	1	259	289	57	85	0.002	32.3
5BP5:AB	d1knma_	30.508	118	65	6	172	287	24	126	0.007	30.8
5CYF:ABC	d3uawa_	25.248	202	118	9	81	278	51	223	0.002	33.1
5UK8:B	d1lkka_	29.032	93	57	4	28	112	1	92	9.67e-06	38.5
6O6H:A	d1unqa_	26.667	75	45	3	171	242	10	77	0.007	30.8
5F5L:A	d3lasa_	35.556	45	29	0	148	192	5	49	0.008	31.2
5IAA:AB	d1jw9b_	25.726	241	145	8	13	248	26	237	2.87e-15	68.6
5VXJ:ACEGI	d3nfta_	35.465	172	95	7	117	288	102	257	9.77e-22	87.0
6D2K:A	d1h4ra1	31.776	107	63	2	94	190	5	111	7.02e-12	56.2
5VIP:BD	d2d0oa1	34.568	81	38	3	49	114	67	147	0.006	31.2
5EX1:ABCDEF	d2wfia_	22.561	164	86	3	47	199	17	150	4.25e-05	37.7
5F23:A	d1kqpa_	48.327	269	131	3	12	280	2	262	2.88e-81	241
6LUG:AB	d4hwwa_	25.234	214	138	6	71	263	82	294	8.99e-10	53.1
5BN2:A	d2f2ba_	29.752	242	128	8	51	261	11	241	1.21e-15	69.3
5C21:AB	d1vf7a_	32.203	59	40	0	5	63	17	75	2.71e-04	35.8
6QWQ:A	d3i94a_	28.646	192	122	5	61	247	60	241	3.12e-19	79.3
6T0Y:A	d1z9ta_	34.000	250	144	6	19	268	9	237	2.11e-33	117
5ZT8:AB	d1lfpa_	23.288	146	71	3	35	177	127	234	0.007	31.6
5B2E:ABC	d1q74a_	27.660	141	75	5	37	154	4	140	8.81e-05	37.7
5H2A:AB	d4duia_	36.066	61	37	2	87	145	35	95	1.49e-04	36.2
5H2A:AB	d4duia_	50.000	36	17	1	87	121	101	136	1.91e-04	35.8
5H2A:AB	d4duia_	50.000	36	17	1	87	121	68	103	7.24e-04	33.9
5Y41:AB	d1fcya_	26.840	231	164	4	37	265	8	235	2.64e-24	92.8
6HXG:BDFH	d1xm3a_	37.500	64	37	2	188	251	159	219	3.04e-06	42.0
5KSR:ABCD	d2wqka_	42.857	252	136	4	3	252	3	248	1.90e-69	210
6FIE:B	d2pvba_	35.135	74	43	2	101	174	37	105	2.52e-04	34.3
5YLT:A	d2f69a2	97.076	171	0	1	91	261	1	166	4.67e-123	342
5YLT:A	d2f69a1	100.000	78	0	0	13	90	1	78	1.41e-54	166
5J09:ABCDEFGHIJ	d1sf9a_	76.190	21	4	1	11	30	1	21	1.42e-04	35.4
6MQ5:AB	d1z2ua1	34.375	64	37	2	138	201	75	133	6.80e-05	36.6
5G1K:AB	d1v58a2	100.000	60	0	0	19	78	1	60	5.07e-39	125
6DRS:A	d1kmva_	28.962	183	86	5	24	204	14	154	7.76e-20	79.3
5DF6:A	d1lkka_	39.130	115	51	6	138	246	4	105	1.61e-10	52.0
5DF6:A	d1lkka_	40.476	84	41	4	34	109	6	88	6.02e-08	44.7
5ZOL:ABCDEFGHIJ	d1dy5a_	100.000	14	0	0	18	31	1	14	3.43e-04	34.3
5AXK:AB	d1kyqa2	37.778	45	25	1	46	87	6	50	0.009	30.0
5DO2:AB	d2ghvc1	23.926	163	115	5	22	179	4	162	4.22e-04	34.7
6QZI:A	d2f2ba_	24.710	259	154	5	1	240	4	240	6.29e-19	77.8
5Y9W:AB	d1ozna_	27.737	137	96	3	69	203	104	239	1.34e-08	48.9
5Y9W:AB	d1ozna_	25.547	137	93	5	64	195	147	279	5.83e-04	34.7
5Y9W:AB	d1ozna_	27.523	109	77	2	85	192	48	155	0.004	32.3
6NBT:AB	d1sf9a_	100.000	15	0	0	11	25	1	15	8.04e-05	35.8
6S2Q:ABCD	d1e58a_	32.653	98	61	2	5	97	4	101	5.14e-07	43.9
4YN0:B	d3umha_	99.444	180	1	0	21	200	1	180	2.96e-130	360
5FKA:C	d3ea6a1	28.571	91	53	3	22	112	3	81	0.001	31.6
5MUG:A	d1r5la2	100.000	185	0	0	44	228	1	185	5.27e-139	382
5MUG:A	d1r5la1	100.000	43	0	0	1	43	24	66	2.19e-28	97.4
5A64:AB	d3bhda_	75.234	214	50	1	2	215	1	211	1.62e-114	321
5CSR:ABCD	d2vxna_	32.857	70	42	2	54	119	58	126	1.94e-06	42.0
5W59:B	d1u2ha_	29.851	67	47	0	42	108	28	94	1.65e-07	43.1
5W59:B	d1u2ha_	27.835	97	54	3	125	219	12	94	1.29e-05	37.7
5JFF:AC	d2g03a1	29.600	125	76	3	83	206	32	145	1.08e-12	58.9
5D8A:B	e1qqp.12	82.569	218	36	1	1	218	1	216	2.15e-133	369
5H29:A	d1s2xa_	26.531	147	87	4	32	170	1	134	0.008	30.8
5H29:A	d1vpba_	31.373	51	35	0	155	205	110	160	0.008	31.2
6GVK:A	d2ic2a1	30.000	70	39	3	21	80	12	81	0.004	30.8
5BYG:ABCD	d1m55a_	59.794	194	75	2	4	197	1	191	4.48e-88	253
4ZGD:ACEGIKMO	d3hhta_	46.524	187	99	1	7	193	17	202	7.56e-56	171
5DIH:ABCDEF	d3cima_	29.070	86	60	1	21	105	2	87	0.001	32.0
5WIR:AB	d3bqoa_	97.549	204	0	1	2	205	1	199	1.04e-148	406
6NCH:AB	d2fvva1	28.767	73	49	1	77	149	24	93	4.67e-05	36.6
6J22:AB	d1zpsa1	40.909	88	52	0	17	104	16	103	1.99e-22	83.2
6J22:AB	d1y6xa1	31.169	77	53	0	121	197	11	87	0.004	30.4
6J22:AB	d3m4ia_	32.609	46	27	1	144	189	31	72	0.007	30.8
6KTH:A	d1sf9a_	59.091	22	9	0	11	32	1	22	0.008	30.0
5Z2V:AB	d3vdpa_	47.959	196	101	1	3	197	2	197	2.97e-64	192
6RSQ:ABCD	d1s0pa_	41.860	172	100	0	25	196	2	173	8.23e-49	152
4Z8G:A	d1io0a_	61.446	166	64	0	19	184	1	166	7.09e-70	205
5HNO:ABC	d1ijqa1	28.000	125	76	5	7	128	80	193	8.76e-04	33.5
5CDJ:AB	d3osxa_	48.925	186	95	0	1	186	1	186	3.27e-66	196
5B74:A	d1o7ja_	25.862	174	117	6	3	165	5	177	6.97e-12	57.4
5ONS:A	d2cx1a2	25.926	162	104	7	26	177	23	178	1.74e-11	55.1
5W39:A	d1wuba_	28.571	168	115	2	4	167	3	169	3.70e-29	101
5E68:AB	d1j98a_	36.486	148	90	2	4	150	1	145	2.49e-30	103
5L07:AB	d1l3la2	23.077	104	76	2	26	128	31	131	1.64e-05	38.1
4YFA:ADGJ	e1gk9.1A	24.793	121	78	3	7	127	2	109	2.68e-05	37.7
6BJG:AB	d1r9fa_	88.525	122	11	1	26	147	2	120	4.94e-81	231
6GA0:A	d3l00a2	43.590	78	41	2	85	159	5	82	2.50e-14	60.1
6I5N:AD	d2c9wa1	100.000	50	0	0	120	169	1	50	1.90e-33	108
5K39:B	d2b59b2	45.263	95	47	2	11	102	4	96	1.39e-23	84.0
5K39:B	d2vn6b_	38.889	36	22	0	128	163	27	62	7.66e-05	34.3
5COL:AB	d3cjsb1	37.097	62	38	1	5	66	7	67	2.64e-09	46.2
5D55:AB	d2axwa1	45.082	122	66	1	12	133	1	121	4.05e-35	114
4Y42:ABCDEFGHIJ	d1dwka2	86.957	69	9	0	88	156	2	70	1.54e-43	133
6L2L:A	d1p6oa_	27.059	85	60	2	8	91	13	96	4.22e-09	47.4
5MPO:CD	d1fm0e_	32.407	108	66	1	44	151	28	128	1.56e-19	74.7
5CVW:A	d1kapp1	36.905	84	30	2	1	84	87	147	2.29e-05	37.4
6OTW:A	d3qm9a_	21.277	141	107	2	11	151	5	141	8.06e-05	35.4
6NYC:A	d1tjxa_	24.786	117	73	3	16	126	24	131	2.83e-04	33.9
5YI7:AC	d2e9xa1	40.541	37	22	0	40	76	3	39	0.007	29.6
6Y4F:A	d2ot3a_	27.692	65	47	0	66	130	5	69	0.008	29.6
6KTA:AB	d1on2a2	74.324	74	19	0	63	136	1	74	3.98e-38	119
5MAW:E	d1orja_	25.410	122	81	5	4	118	1	119	4.64e-07	40.8
5MAW:E	d1u7ga_	39.286	28	17	0	59	86	71	98	0.006	30.0
5T5I:DL	d1eu1a1	29.231	65	40	1	35	93	46	110	0.004	30.4
6BZ3:AC	d1k04a_	98.413	126	2	0	1	126	14	139	3.66e-88	247
5FFI:ABCDE	d3wcqa_	33.962	53	24	2	27	68	25	77	2.62e-04	32.7
5DIK:ABC	d1vkea_	35.632	87	53	1	38	121	24	110	9.71e-12	52.8
6G1L:A	d1nkpa_	31.818	66	30	2	30	88	6	63	0.008	28.5
4ZRP:CD	d2fcwb1	43.243	37	20	1	1	37	2	37	2.30e-04	31.6
6GHD:BF	d1ifra_	100.000	110	0	0	8	117	4	113	5.95e-82	230
6T76:AABBCCDDEEFF	d1f1ea_	29.091	55	37	1	18	72	53	105	0.002	30.8
5L9N:A	d4affa_	60.714	112	38	1	1	112	1	106	4.82e-41	127
6DGG:A	d1nwza_	41.935	31	18	0	13	43	33	63	0.005	29.3
5AUL:A	d1lkka_	33.019	106	58	5	9	106	2	102	8.80e-06	36.6
6HCI:ABCD	d1u2ha_	33.333	93	58	2	11	101	4	94	3.14e-12	52.8
5T51:B	d3swoa2	30.263	76	52	1	27	101	26	101	0.009	28.5
6FC5:A	d2e3ha1	35.714	70	44	1	9	78	2	70	2.48e-10	47.4
6M01:B	d1t8ka_	36.585	41	26	0	33	73	17	57	5.46e-04	30.8
6OPF:ABDF	d1oaia_	30.612	49	34	0	15	63	11	59	6.62e-06	35.4
5OD1:A	d1z0jb1	40.000	45	27	0	6	50	6	50	1.96e-05	34.3
5OD1:A	d1z0jb1	44.118	34	19	0	55	88	6	39	0.001	29.3
5OD1:A	d4duia_	37.500	48	25	1	19	66	16	58	0.008	28.5
5IZN:ABCDEFGH	d1dfup_	59.091	88	35	1	8	94	6	93	3.40e-37	115
6GP1:A	d2wura_	34.615	52	33	1	43	94	12	62	3.16e-05	35.4
6H7A:AB	d1i2ta_	44.068	59	33	0	31	89	2	60	1.12e-10	47.8
5GMU:AB	d2d8da1	44.872	78	43	0	6	83	3	80	6.11e-22	76.6
6DNQ:BD	d4i9oa_	98.718	78	1	0	4	81	1	78	1.16e-55	161
6GHD:ACDE	d1ci4a_	95.455	88	4	0	1	88	2	89	1.57e-60	174
5FVL:AB	d2v6xa_	100.000	81	0	0	1	81	2	82	4.86e-57	165
5XWE:AB	d1v6pa_	42.373	59	34	0	24	82	3	61	1.02e-13	55.1
6XFJ:ABCD	d4h27a_	34.091	44	24	1	24	62	222	265	0.003	29.3
6EA3:A	d2pstx_	49.180	61	31	0	15	75	1	61	4.27e-19	68.6
5B6Q:AB	d4eada2	46.429	28	15	0	28	55	115	142	0.007	28.1
5KDO:G	d3v5wg_	41.667	48	28	0	19	66	9	56	1.57e-10	46.6
5UKV:AB	d2c2aa1	48.780	41	19	2	12	50	17	57	1.13e-07	40.0
5VDE:ABCD	d1cc8a_	100.000	72	0	0	2	73	1	72	1.99e-50	147
4Y4O:1222	d1vq8v1	31.667	60	40	1	9	67	4	63	9.56e-05	32.0
6PCE:AB	d3ag3h_	26.154	65	45	1	1	62	15	79	2.30e-04	31.2
5B1N:A	d2c2aa1	40.000	50	28	1	14	63	20	67	2.94e-04	30.8
5NRK:BD	d2vn6b_	32.308	65	39	1	3	67	5	64	8.90e-09	42.0
4YDX:A	d1cc8a_	42.623	61	33	1	3	61	6	66	2.06e-09	43.9
6E33:A	d1zmec1	39.286	28	17	0	13	40	3	30	0.002	27.3
4Y4O:1323	d1bxya_	100.000	60	0	0	1	60	1	60	5.03e-39	117
5HOB:ABCDEFGH	d1aiea_	52.174	23	11	0	7	29	3	25	5.54e-04	28.5
5C0P:A	d3cu9a_	25.000	244	146	8	24	250	22	245	3.17e-11	57.4
5IWE:A	d1xuba1	98.438	128	2	0	21	148	1	128	1.10e-90	260
5V85:AB	d2dt8a_	23.944	213	153	3	20	229	1	207	2.69e-20	83.6
5OVO:A	d2woea_	62.369	287	108	0	5	291	3	289	9.75e-129	363
6FAO:A	d2bogx_	68.293	287	83	3	3	289	2	280	3.16e-141	394
5UBA:A	d1vioa2	24.468	94	55	2	9	102	43	120	0.001	34.3
5EKZ:A	d1lfpa_	31.687	243	148	6	60	294	3	235	7.80e-33	116
5VIA:A	d3m5qa_	25.362	138	98	2	51	188	70	202	0.005	32.3
4ZJP:A	d2fvya_	26.000	250	164	7	27	255	4	253	5.83e-14	65.5
4ZJP:A	d1sf9a_	100.000	12	0	0	11	22	1	12	0.010	30.4
6LDM:A	d1dy5a_	100.000	14	0	0	18	31	1	14	0.001	33.5
5B8H:AB	d1sf9a_	50.000	44	12	2	11	48	1	40	3.39e-05	37.4
5ITQ:A	d1k3xa1	42.500	40	23	0	158	197	26	65	1.10e-05	38.1
6KSY:ABCD	d4hwwa_	28.221	163	103	6	68	218	74	234	2.55e-06	42.4
5JHW:CD	d1r0ri_	40.000	35	21	0	253	287	17	51	0.002	30.8
5JHW:CD	d1r0ri_	37.143	35	22	0	101	135	17	51	0.005	29.6
5JHW:CD	d1r0ri_	35.556	45	27	1	168	210	7	51	0.007	29.3
5KZK:AB	d3n4ja_	35.294	68	36	2	216	281	93	154	3.40e-04	35.0
6NB0:A	d2c2aa1	29.213	89	62	1	39	126	1	89	0.001	32.3
5MUA:AB	d1knma_	28.000	100	60	3	46	145	40	127	0.008	30.8
6KSQ:A	d1sf9a_	100.000	14	0	0	11	24	1	14	7.65e-04	33.5
4ZLR:AB	d1rwia_	23.558	208	129	9	27	224	54	241	2.64e-07	45.1
4ZLR:AB	d1rwia_	27.132	129	71	6	105	224	1	115	0.001	34.3
5VUG:A	d1vd6a_	37.209	43	27	0	11	53	2	44	0.010	31.2
5V6B:AB	d1zata2	34.146	41	26	1	24	63	5	45	0.001	32.7
4ZOH:B	d1n62c1	37.963	108	67	0	171	278	1	108	4.07e-16	67.8
5UXY:A	d2dt8a_	23.558	208	147	6	6	207	5	206	4.02e-11	56.6
6PFJ:A	d1or7a2	34.694	49	28	1	214	258	120	168	0.004	32.0
5ZQI:A	d1dy5a_	100.000	14	0	0	19	32	1	14	6.17e-04	33.9
4YED:ABCD	d1jw9b_	32.824	131	84	2	24	154	24	150	2.72e-16	70.9
5EFQ:BD	d2i53a1	100.000	144	0	0	15	158	1	144	2.47e-108	305
6HXP:A	d1ioma_	32.889	225	139	8	30	245	148	369	9.66e-21	85.1
6GJT:ABCDEF	e1gk9.1A	28.750	80	47	2	88	167	91	160	0.009	31.2
4XZ0:A	d1lkka_	32.323	99	61	2	165	257	5	103	7.09e-11	52.8
4XZ0:A	d1lkka_	32.000	100	61	2	12	105	5	103	3.41e-09	48.1
6FBU:A	d1k3xa2	99.194	124	1	0	1	124	1	124	5.61e-89	254
6FBU:A	d1k3xa1	100.000	89	0	0	125	213	1	89	1.40e-60	181
5H69:AB	d3l51b_	29.730	148	98	3	59	205	16	158	3.33e-15	66.2
5VBB:A	d3f0pa2	32.609	46	31	0	155	200	12	57	0.009	30.4
5WTL:ABCD	d2hqsc_	32.323	99	67	0	156	254	3	101	2.27e-12	57.0
5XGP:A	d1ijya_	32.231	121	73	3	5	122	7	121	3.17e-20	78.6
5UGZ:AB	d2xjpa_	72.222	18	5	0	13	30	1	18	0.007	31.6
6I2M:A	d1r29a_	26.786	112	80	2	4	114	9	119	1.63e-10	52.4
6W6A:AB	d3o6ca_	27.863	262	148	10	12	248	5	250	1.52e-21	85.5
6OM5:A	d2ebsa1	25.342	146	87	5	52	189	195	326	0.003	32.7
6I07:CD	d1zt3a_	28.889	45	27	1	71	110	30	74	7.36e-04	32.3
5Z9Y:AB	d1xm3a_	49.393	247	120	1	4	250	1	242	6.86e-77	228
6MXV:AB	d1gmxa_	27.885	104	67	4	23	124	5	102	2.92e-06	40.0
6MXV:AB	d1gmxa_	28.049	82	57	1	161	242	17	96	1.25e-04	35.4
6MXV:AB	d2i1sa1	28.889	45	32	0	191	235	102	146	0.005	31.6
6P78:A	d1sf9a_	56.757	37	12	3	11	43	1	37	0.001	32.3
5C2M:A	d1tl2a_	44.053	227	122	4	21	244	10	234	2.18e-62	191
5C2M:A	d1tl2a_	45.989	187	96	4	61	244	3	187	2.84e-52	165
5C2M:A	d1tl2a_	41.667	192	110	2	9	200	46	235	6.92e-50	159
5BV8:A	d1mf7a_	28.070	57	39	1	52	108	7	61	0.004	32.0
5M0I:ABCD	d1xlya_	96.552	232	0	1	6	237	1	224	3.14e-161	441
4ZM5:ABC	d4e29a_	85.232	237	30	1	5	241	1	232	1.52e-143	396
5CGZ:AB	d1q74a_	27.465	142	73	6	5	124	6	139	0.004	32.0
5IKU:A	d1nqja_	96.000	100	0	1	141	240	1	96	7.87e-65	191
5IKU:A	d1nqja_	31.111	90	58	1	31	120	10	95	8.19e-09	46.6
6Q56:ABCD	d3rssa1	30.097	206	111	13	46	234	125	314	5.87e-05	38.1
6CC0:AB	d1l3la2	25.000	116	77	2	27	137	26	136	1.12e-10	53.5
6FSW:A	d2wbma1	49.573	234	117	1	1	233	1	234	1.83e-81	238
6FSW:A	d2wbma2	54.667	75	34	0	89	163	1	75	3.18e-25	89.7
6J42:ABC	d2v8ta_	25.137	183	116	4	16	177	17	199	8.08e-11	55.5
5EW0:AB	d4hl2a_	20.690	174	110	4	25	187	46	202	3.16e-06	41.2
6AGV:A	d4gwba_	38.065	155	90	2	63	217	1	149	4.94e-31	107
5J4O:A	d1u5pa1	51.818	110	53	0	11	120	1	110	1.60e-35	117
5J4O:A	d1u5pa1	32.673	101	68	0	123	223	7	107	5.08e-14	61.2
5OK6:AB	d3lmna_	45.946	111	47	3	31	130	23	131	3.90e-25	91.3
6RYK:AB	d1xlya_	23.200	125	82	4	83	207	32	142	0.006	31.6
5M43:A	d3s4ea_	28.025	157	86	3	12	168	11	140	8.11e-15	64.3
5EU0:A	d2g03a1	35.897	39	24	1	136	174	75	112	3.41e-04	34.7
6DXP:ABCD	d1sf9a_	44.681	47	24	1	11	57	1	45	0.004	31.2
6ES4:AB	d1l3ka1	30.263	76	49	2	144	215	8	83	1.63e-06	39.7
6I8V:A	d2aefa2	32.353	68	46	0	150	217	20	87	3.97e-06	38.9
6IMF:A	d1rc9a2	87.500	56	7	0	166	221	2	57	1.38e-33	110
6IMF:A	d4aiwa_	28.873	142	92	4	13	154	5	137	2.49e-12	57.4
5INT:AB	d1u7za_	42.654	211	115	3	2	211	2	207	6.77e-44	141
5JSI:AB	d1m0ka_	23.786	206	134	7	19	209	19	216	3.78e-05	37.7
5N7E:B	d1ntya1	20.732	164	113	5	16	178	4	151	2.38e-05	38.1
5MR5:CD	d1q8da_	50.909	110	44	1	101	210	1	100	1.50e-35	116
5NA2:AB	d2wlva_	28.333	120	79	2	2	116	2	119	1.09e-08	47.0
5ZIY:AB	d1io1a_	31.746	63	43	0	21	83	5	67	6.82e-04	34.3
6DT4:AB	d2zcwa2	27.083	96	61	2	44	139	24	110	2.06e-05	37.4
6EDG:A	d3essa_	41.206	199	100	6	18	209	7	195	2.00e-40	132
6WWD:ABCD	d2cara1	30.208	192	117	6	2	191	9	185	3.16e-15	66.2
6RW7:A	d4a02a_	26.087	138	77	7	67	203	52	165	2.78e-06	40.8
6RW7:A	d1hbna1	25.424	177	107	7	3	169	116	277	0.001	33.5
5KDI:AB	d3rzna_	37.500	192	105	4	19	203	12	195	1.23e-34	117
5ZKK:AB	d1e58a_	37.500	64	37	1	1	61	2	65	4.06e-10	52.4
5Y30:A	d1ozna_	27.586	174	102	1	51	200	109	282	9.66e-19	77.0
5Y30:A	d1ozna_	24.848	165	94	2	22	156	2	166	5.35e-11	55.5
5C17:A	d3f0pa2	28.455	123	87	1	87	208	1	123	1.10e-15	65.9
5M4S:A	d1nh2c_	51.111	45	22	0	165	209	5	49	6.11e-13	56.2
5M4S:A	d1nh2b_	40.476	42	25	0	112	153	5	46	2.86e-08	43.5
5N0G:A	d4au1a_	99.519	208	1	0	1	208	1	208	1.63e-150	411
6I9S:AB	d1u2ha_	30.108	93	60	1	111	198	4	96	2.13e-06	39.7
6I9S:AB	d1u2ha_	29.412	85	55	3	21	101	6	89	9.80e-06	37.7
6JHO:AB	d1s2xa_	97.191	178	5	0	11	188	3	180	1.64e-128	354
5YCA:A	d3a4ra_	28.767	73	43	1	1	73	14	77	8.20e-07	40.4
6J67:A	d3bqoa_	28.351	194	126	4	14	204	16	199	7.22e-21	81.3
6O5E:AB	d3c7xa_	31.068	206	125	9	3	204	3	195	5.66e-29	102
6V98:A	d3c8ga1	22.581	62	48	0	56	117	88	149	0.002	32.0
4Z21:A	d1r8se_	97.326	187	5	0	12	198	1	187	5.00e-138	379
5CS2:A	d4egua_	32.222	90	49	5	50	132	34	118	5.36e-05	36.2
5J6C:AB	d1sf9a_	100.000	12	0	0	11	22	1	12	0.010	29.6
5H9F:K	d2y8ya1	31.481	216	111	10	1	198	5	201	1.07e-15	67.0
5LKQ:AB	d1z0wa_	30.000	160	97	5	48	198	29	182	2.04e-14	63.5
6KK9:BCDO	d2i5vo_	93.860	114	7	0	6	119	1	114	6.47e-68	203
6KK9:BCDO	d2i5vo_	63.636	55	19	1	145	198	70	124	1.86e-13	61.6
6EY0:ABCD	d1sf9a_	51.429	35	10	2	12	45	1	29	0.004	30.8
5CHO:ABCDEFGH	d2r0xa_	25.342	146	105	3	37	181	6	148	7.83e-17	69.3
6D5X:ABC	d3ci3a_	39.011	182	108	1	3	184	2	180	2.49e-41	133
6AQ3:ABCDEF	d1sz7a_	51.572	159	73	2	25	183	1	155	1.18e-57	174
6IN7:B	d1or7a2	63.298	188	60	2	1	188	3	181	6.17e-83	238
6VUD:AB	d1wqga_	34.239	184	121	0	3	186	1	184	1.19e-36	121
5C82:A	d4jxqa_	31.522	92	58	3	83	170	57	147	1.53e-04	35.4
5HLJ:A	d2ed6a1	23.881	134	97	3	33	166	33	161	1.78e-09	49.3
5YZ1:AB	d1j5ua_	22.581	124	71	4	47	165	8	111	8.44e-04	32.7
6JF2:AB	d1wlga_	39.394	66	32	2	52	109	3	68	6.13e-07	43.1
6JF2:AB	d1wlga_	35.000	80	51	1	101	180	215	293	2.99e-05	38.1
7BQI:A	d2dwka_	22.535	142	102	2	37	178	27	160	1.34e-08	46.6
5NCR:AB	d3s4ea_	28.571	91	54	2	77	156	53	143	3.85e-06	39.7
4Y4O:1H2H	d1rl6a1	54.667	75	34	0	8	82	1	75	5.61e-24	85.1
6WG4:A	d3l51b_	31.034	145	96	4	16	159	17	158	8.35e-20	76.6
5GQQ:AB	d3r8ja_	100.000	178	0	0	1	178	2	179	3.59e-134	367
5HL6:AB	d3mmha_	45.333	150	78	3	18	165	9	156	5.96e-34	113
5Z7Q:A	d1io1a_	38.655	119	66	2	5	121	4	117	6.36e-16	68.9
6GYW:AB	d2fb5a1	43.802	121	68	0	27	147	76	196	8.93e-36	119
5D2M:CF	d2grrb_	100.000	157	0	0	15	171	1	157	4.57e-114	315
5ZIQ:ABCD	d3qm9a_	36.842	38	24	0	30	67	5	42	1.29e-04	35.0
6IVE:ABCDEF	d3kwda_	30.657	137	77	6	13	132	4	139	4.78e-12	55.8
6K5M:A	d4jxqa_	28.916	83	48	3	75	148	60	140	0.003	31.6
5GKK:AB	d1t9ia_	29.825	57	40	0	7	63	11	67	0.003	31.2
5B7W:AB	d1in0a1	50.000	74	36	1	2	74	1	74	2.61e-21	78.2
5CZ1:ABCD	d1cxqa_	38.095	147	79	4	5	144	2	143	4.45e-26	92.0
5ZG9:AB	d4agha_	100.000	80	0	0	49	128	1	80	4.10e-58	171
6I28:A	d3s4ea_	37.736	53	32	1	100	151	84	136	8.88e-08	43.9
6Y76:AB	d3bi1a2	28.440	109	60	3	3	93	9	117	3.20e-07	43.1
6M7W:A	d4g78a_	30.435	69	47	1	21	88	36	104	3.81e-04	33.5
6ROL:ABCD	d1zzka_	42.188	64	30	3	12	70	11	72	8.52e-07	39.7
6ROL:ABCD	d1zzka_	26.389	72	51	1	88	159	5	74	3.81e-04	32.7
4YWN:AB	d2r0xa_	16.418	134	110	1	13	144	4	137	4.95e-05	36.2
5J61:ABCDEFGH	d1jkea_	29.677	155	97	2	1	155	1	143	2.46e-24	87.4
5UXX:AC	d1or7a2	32.540	126	75	2	35	153	50	172	4.16e-15	64.3
6MCJ:AB	d3mg3a1	33.108	148	97	2	4	149	12	159	9.03e-23	84.0
5YF4:A	d1pi1a_	24.390	164	112	4	5	158	9	170	1.49e-10	52.0
5ZHG:A	d4aiwa_	30.000	50	33	1	26	73	39	88	0.009	29.6
5IXH:AB	d1wuba_	31.304	115	71	4	3	115	4	112	6.06e-13	58.2
5T5D:A	d3eyea_	31.081	148	101	1	7	153	1	148	4.52e-18	71.2
5TTX:ABCD	d1cfza_	36.364	154	88	5	9	158	2	149	9.48e-22	81.3
5HY6:A	d1x6oa1	51.515	66	28	1	19	84	2	63	1.51e-21	77.8
5C5D:ABCD	d3orsa_	28.750	160	106	4	5	158	4	161	1.39e-10	51.6
5ZBY:A	d1cfza_	35.385	65	39	2	13	76	2	64	0.001	32.7
4Y4O:1g2g	d1rssa_	96.552	145	0	1	12	156	1	140	4.84e-101	281
5NL1:ABCDEF	d1sj7a1	100.000	148	0	0	9	156	1	148	1.00e-106	296
4Z0U:AB	d4g1qa1	29.323	133	76	6	7	139	442	556	1.04e-05	38.9
6FDG:ABCD	d3r87a_	25.000	120	83	4	8	123	9	125	2.98e-08	44.7
6HCD:ABCD	d3dkma_	84.615	13	2	0	13	25	1	13	0.004	29.6
5C8O:A	d3czza_	24.828	145	60	3	8	151	2	98	1.96e-09	47.4
6KJB:B	d4fyxb1	100.000	95	0	0	6	100	1	95	6.95e-68	196
6KJB:B	d4fyxb2	100.000	53	0	0	101	153	1	53	4.62e-35	111
6RA0:A	d3ueja_	45.455	55	30	0	96	150	5	59	2.82e-14	58.9
5CFJ:A	d2fvva1	32.000	50	34	0	31	80	26	75	0.006	30.0
6DXO:A	d1or7a2	24.691	162	94	4	3	138	12	171	1.14e-06	40.8
5KU5:ABCD	d3ct6a1	31.373	51	34	1	16	65	41	91	0.010	29.3
5IJA:AB	d1cfza_	26.712	146	99	3	1	141	1	143	1.14e-09	48.9
6KJK:A	d1a12a_	38.889	36	22	0	96	131	231	266	0.002	32.0
6CXB:A	d1sf9a_	39.474	38	23	0	11	48	1	38	1.03e-04	34.7
5EZD:AB	d1g6xa_	37.500	56	35	0	83	138	3	58	3.92e-12	52.8
6DT3:AB	d2fvva1	30.667	75	48	1	10	84	17	87	0.002	31.2
6KXT:A	d1tjxa_	27.778	90	59	3	14	100	28	114	0.004	30.4
6YIF:A	d4hy4a_	38.571	70	38	2	20	89	12	76	1.26e-08	44.7
4YSI:A	d3ivva_	27.119	59	43	0	71	129	74	132	0.005	30.0
5TD6:AB	d3e9va1	23.853	109	79	2	1	105	2	110	2.62e-06	38.9
5IVU:AB	d4kefa_	50.000	138	63	1	3	140	2	133	2.98e-49	149
6FXD:AB	d1us0a_	35.135	37	24	0	7	43	241	277	0.005	30.8
5YRX:A	d3f42a_	25.556	90	56	3	3	91	1	80	1.21e-04	33.9
5DZM:ABCD	d4g1qa1	96.124	129	5	0	4	132	428	556	4.77e-84	251
6K2F:AB	d4kefa_	27.536	138	84	5	2	137	6	129	6.21e-08	43.5
6SCF:ABCDEFGH	d2j6ba1	34.940	83	49	3	55	135	29	108	2.02e-08	44.3
